,Unnamed: 0,text,text_count
266,1298,"Coalitie wil werk bieden onder minimumloon De coalitiefracties van CDA, VVD en D66 willen bijstandsgerechtigden tijdelijk onder het wettelijk minimumloon laten werken.  Ze werden het gisteren eens over een plan waarbij langdurig werklozen een leer-werktraject kunnen volgen bij een werkgever, tegen 90 procent van het minimumloon",1
267,1303,"Massawerkloosheid bij tekort aan personeel De Amsterdamse bureaucratie ziet de jeugdwerkloosheid in de stad te rooskleurig, constateert Maarten Huygen Heel wat notabelen waren uitgelopen voor een bijeenkomst op de hoogste verdieping van de Kamer van Koophandel van Amsterdam aan het IJ.  De korpschef van de politie Noord-Holland Noord, de regiopersoneelschef van Albert Heijn, een Marokkaanserechercheur van de politie Zaanstreek, een partner van accountantskantoor Deloitte & Touche (Volhouden, daar gaat het om'), een onafhankelijke Marokkaanse ondernemer, recruteerders van de landmacht, een beleidsadviseur voor de Kamer van Koophandel, bestuurders van Marokkaanse organisaties, diverse specialisten in etnische diversiteit, allemaal wilden ze moslims en leden van etnische minderheidsgroepen werven voor banen",1
268,1308,"Schiphol: controle op alle vluchten naar VS scherper Na de mislukte aanslag op een toestel van Northwest Airlines Eerste Kerstdag, zijn op Schiphol de veiligheidsmaatregelen voor vluchten naar Amerika verscherpt.  Alle passagiers worden gefouilleerd voordat ze aan boord gaan",1
269,1313,"Retrospectieven van twee schilderfilmers Twee retrospectieven zijn er deze maand in de Nederlandse filmtheaters te zien, van twee klassieke filmauteurs die bijna niets met elkaar te maken hebben, behalve het feit dat ze de toeschouwer dwingen tot onvoorwaardelijke overgave aan hun compromisloze stijl.  De elf films van de Griek Theo Angelopoulos (1935), die het verbouwde filmtheater Cinemariënburg in Nijmegen ter gelegenheid van zijn vijfentwintigjarige bestaan in aanwezigheid van de maker laat zien, vormen een overzichtelijk en consistent oeuvre, dat vaak in een adem wordt genoemd met dat van andere schilderfilmers als Tarkovski en Antonioni",1
270,1318,"De grote en kleine kemphanen voor het Elysee Zij streven met z'n negenen naar het zelfde doel, maar zij werken met man en macht langs elkaar heen.  Sommige kandidaten zetten alles op alles om zeven jaar de hoogste functie in de Franse Republiek te kunnen bekleden",1
271,1323,"Sportbond huivert bij plan-Ter Beek voor instituut breedtesport; NOC*NSF vreest concurrentie PAPENDAL, 10 JUNI.  Joop van der Reijden, interim-voorzitter van de overkoepelende sportbond NOC*NSF, is verontrust over een sportbestuurlijk adviesrapport van oud-minister Relus ter Beek",1
272,1328,"Den Haag 1-8-2012 Door de toename van immigranten vanuit met name oostbloklanden als Polen, wordt het steeds aantrekkelijker voor winkeliers om exclusieve ",1
274,1338,CPB: economie blijft groeien De ramingen van het Centraal Planbureau voor 2017 zijn positiever dan eerdere schattingen.  Uitzendbureau in Den Haag,1
275,1346,De film is geen aanklacht tegen een materialistische samenleving of tegen de onrechtvaardigheid van klassenverschillen.  Je zou de toon kunnen ,1
276,1348,Offensief verzekeraars tegen bedrijfspensioenfondsen Verzekeraars willen een offensief ontketenen tegen de verplicht ingestelde bedrijfspensioenfondsen.  Dit blijkt uit een uitgelekte notitie van het Verbond van Verzekeraars,1
277,1353,"Bestaat het nog.  Echt feest-eten, gerechten en lekkernijen die alleen op bepaalde feestdagen op tafel komen",1
279,1363,Dijsselbloem wil zich nog niet uitlaten over wanneer ABN wel naar de beurs kan terugkeren.  Foto ANP / Lex van Lieshout De minister herhaalt dat de maatschappelijke discussie over het verhoging van de salarissen voor de top en de berichten over onregelmatigheden in Dubai de directe aanleiding waren om het besluit over de beursgang op vrijdag 27 maart uit te stellen,1
280,1368,Bijna één op twaalf kermisattracties na veiligheidscontrole dicht Kim Bos en Geertje Tuenter De kermis in het centrum van Tilburg.  Dit is de grootste kermis van de Benelux,1
281,1373,Anders dan zijn grote voorbeeld Elton John is Tom Odell nog een beetje een hark achter de piano.  Foto Andreas Terlaak De belofte van zijn zelfgeschreven hit Another love werd meteen groots opgepakt,1
282,1378,"The Money Programme - The World According to Google.  Over de geschiedenis en het succes van Google, het snelst groeiende bedrijf in de geschiedenis dat zeven jaar na de start 120 miljard dollar waard is",1
283,1383,"We wilden geen hond, dus gaf een familielid ons twee zebravinkjes.  Leuk, vogels met streepjes, dacht ik",1
284,1388,"Diederik Samsom was in het dorp om ons aan de zonnepanelen te praten.  In de huis-aan-huis-verspreide uitnodiging stond hij groots geafficheerd als ‘dé groene energieadviseur bij HVC’, een afval- en energiebedrijf in Alkmaar",1
285,1393,De schandalen rond Facebook stapelen zich snel op.  Kort geleden kwam de onderneming weer in opspraak door een livestream van de terrorist in Christchurch,1
286,1398,"Vraag 2: Is uw voorstel om naar keuze van de ouders euthanasie toe te staan op ernstig gehandicapte jonggeborenen, niet strijdig met uw geluksethiek als we stellen dat miljoenen Nederlanders iets ongelukkiger zouden worden bij uitvoering van dit idee.  Antwoord op vraag 1",1
287,1403,Populaire en pathetische kunst Video-still uit ‘Where is Where’ (2008) van Eija-Liisa Ahtila.  Wat een weemoed en beklemming,1
288,1408,Het Spaanse parlement tijdens de stemming van zondag.  Foto Pierre-Philippe Marcou/AFP De linkse Spaanse coalitie tussen de partijen PSOE en Unidas Podemos heeft zoals verwacht bij ,1
289,1413,"Philips wijst op risico's van miskraam NIJMEGEN, 15 OKT.  Achttien vrouwen, werkzaam op de lithografische afdeling van Philips Nijmegen, is dringend aangeraden op een andere afdeling te gaan werken",1
290,1418,`Ik dank mijn macht aan de bevolking' In Den Haag onderhandelt de coalitie over de gekozen burgemeester.  In het buitenland bestaan ze al,1
291,1423,Nederland moet niet op de knieën voor Rusland Het gist tussen Nederland en Rusland.  Maar wie provoceert hier nu wie,1
292,1428,`Verdenking rond Boonstra ruimer' Oud-Philipstopman C.  Boonstra heeft mogelijk met voorkennis gehandeld in aandelen van bedrijven waarmee het elektronicaconcern een relatie onderhield,1
293,1433,'Polen is voor 100% een democratie' Van de tien landen die vandaag toetreden tot de Europese Unie is Polen met 38 miljoen inwoners het grootste.  En een van de armste,1
294,1438,"'Regering oordeelt harder over Hamas dan over Israël' Vriendschap met Israël is goed, zegt Femke Halsema.  Maar daar hoort ook kritisch vermogen bij",1
295,1443,"Alcatel wint tijd Alcatel maakt het beste van een slechte markt.  Ondanks een omzetdaling van 19 procent in het derde kwartaal, méér dan wat het nog geen maand geleden voorspelde, is de Franse producent van telecomapparatuur erin geslaagd zijn bruto winstmarge met twee procentpunt te verhogen",1
296,1448,"Merkel wil `gesamtdeutsch' zijn CDU-kandidaat Angela Merkel (CDU) heeft, op campagne in het oosten van Duitsland, iets uit te leggen.  Simone Waltemate heeft een probleem",1
297,1453,Paranoïde spookbeelden Afgelopen zaterdag verscheen in de Volkskrant een verontrustend artikel over virtuele Jodenhaat onder aanhangers van het Forum voor Democratie (FvD).  Zo werd uit chatgroepen van FvD-volgelingen duidelijk dat antisemitisme een vast bestanddeel vormt in de uitwisseling van ideeën over politiek en samenleving,1
298,1458,"Toename vrouwen in top van ministerie Het percentage vrouwelijke topambtenaren is de afgelopen zeven jaar gestegen van 9 (2000) naar 18,2 (2007).  Dat hebben ministers Ter Horst (Binnenlandse Zaken, PvdA) en Plasterk (Onderwijs, PvdA) gisteren in antwoord op Kamervragen geschreven",1
301,1472,Irak bederft zijn nalatenschap Tony Blair treedt op 27 juni af als premier van het Verenigd Koninkrijk.  Wat is zijn politieke erfenis,1
302,1477,"Turkse parlementariërs komen toedracht dood Köksal onderzoeken ROTTERDAM, 6 FEBR.  Een delegatie van zes Turkse parlementsleden komt maandag naar Nederland om met drie bewindslieden en justitie te praten over de omstandigheden rond het overlijden van Husseyin Köksal op 8 januari in een ziekenhuis in Venray",1
303,1482,"‘Ik wil markten creëren, niet beperken’ Eurocommissaris Bulc (Transport) weigert de Golfstaten stevig aan te spreken op oneerlijke concurrentie door hun luchtvaartmaatschappijen.  „Er zijn zo veel geruchten, moet ik daar allemaal naar handelen",1
304,1487,"Nederlandse fysici meten superlubriciteit in grafiet Twee grafietoppervlakken kunnen vrijwel wrijvingsloos over elkaar heen glijden, hebben Leidse, Delftse en Amsterdamse onderzoekers ontdekt, maar niet onder iedere hoek.  Aan dit verschijnsel, superlubriciteit genoemd, dankt grafiet zijn goede eigenschappen als smeermiddel voor sloten en fijnmechanica (Physical Review Letters, 26 maart)",1
307,1502,"Stones repeteren ergens in Amsterdam De Rolling Stones zijn het afgelopen weekeinde in Amsterdam neergestreken.  De leden van de `Grootste Rock and Rollband ter Wereld' verblijven in het Amstel Hotel, hun favoriete logeeradres in de Benelux, en oefenen op een geheime locatie voor het laatste gedeelte van hun Bridges tot Babylon Tour",1
308,1507,Wekelijks stuit Karel Knip in de alledaagse werkelijkheid op onverwachte raadsels en onbegrijpelijke verschijnselen.  Deze week: vliegtuigen in het Oekraïense luchtruim,1
309,1512,Netwerk.  Exclusief gesprek met de huidige Indonesische president Habibi in zijn presidentieel paleis in Jakarta over zijn tijd met voorganger Suharto en de toekomst van Indonesie,1
310,1517,"Republikeinen stemmen in met belastingverhoging voor allerrijksten epa03507408 Speaker of the House John Boehner speaks during a press conference at the US Capitol in Washington DC, USA, 13 December 2012.  Boehner addressed questions on the fiscal cliff and reportedly suggested that spending is the problem, not revenue",1
311,1522,"Spaanse vakbonden dreigen regering met staking MADRID, 15 sept.  De Spaanse vakbonden zijn op geen enkele manier van plan mee te werken aan het door de regering voorgestelde matigingsbeleid ter bestrijding van de gevolgen van de crisis in de Golf",1
312,1527,Huisartsen stemmen niet in met het elektronisch patiëntendossier De doorstart van het elektronisch patiëntendossier (EPD) heeft opnieuw met tegenslag te ,1
313,1532,Beursinflatie is óók inflatie Monetaire stabiliteit en financiële stabiliteit gaan niet per definitie samen.  Langzaam begint het te dagen dat centrale bankiers moeten letten op de prijzen van komkommers én van aandelen KPN,1
315,1542,"Weense Burgtheater speelt Thomas Bernhard met brille en intelligentie; Menuet van eenzaamheid en wrok Nog twee dagen is in De Singel in Antwerpen Ritter, Dene, Voss te zien, gespeeld door het Burgtheater uit Wenen in de regie van Claus Peymann.  Thomas Bernhard schreef het stuk voor de drie intelligente acteurs uit de titel",1
316,1547,Onverdoofde slacht binnen 40 seconden Na de verhitte discussie over de rituele slacht is er een compromis.  In joodse kring wordt gesproken van een „herbevestiging,1
317,1552,"Rellen in Tourcoing na dood van Algerijnse jongen LILLE, 10 APRIL.  Na de dood van een jongen van Algerijnse afkomst die eerder was getroffen door een politiekogel hebben vanacht in de Noordfranse stad Tourcoing ernstige rellen plaatsgehad",1
318,1557,Jood tegen wil en dank De recente bloedige aanslag op een Russische disco in Tel Aviv veranderde de positie van de Russische immigranten in Israël.  Een groot deel van de maatschappij omhelst de voormalige `stinkrussen' plotseling als echte joden,1
319,1562,"Rien Zilvold / NRC Nelson Mandela met Yasser Arafat in het Catshuis, Den Haag, op 18 februari 1994.  Mandela logeerde in het Catshuis en zou ontbijten met Arafat",1
320,1572,"Twist over bedrijvenpark en golfbaan bij haven Amsterdam HAARLEMMERLIEDE, 24 AUG.  De gemeente Haarlemmerliede wil een ""hoogwaardig bedrijvenpark' met een internationale golfbaan aanleggen op een deel van het braakliggende terrein Ruigoord, eigendom van het Amsterdamse Havenbedrijf",1
321,1577,Dat blijkt uit een brief die minister Ard van der Steur van Veiligheid en Justitie dinsdag naar de Tweede Kamer heeft gestuurd.  Eind februari meldde NRC dat het ministerie twee consultants tussen 2012 en 2014 inhuurde via het bureau Boer en Croon,1
322,1582,"Uit innerlijke bron Joanna Newsom is niet alleen harpiste, maar ook uitvinder.  Haar liedjes vinden steeds nieuwe structuren",1
323,1587,Elektrische auto rijdt straks op benzine Shell en Daimler-Benz tekenden gisteren een overeenkomst tot samenwerking om een 'auto van de toekomst' te ontwikkelen.  Het resultaat zal zijn dat ook elektrische auto's op benzine rijden,1
324,1592,Met de kandidatuur van Lodewijk Asscher in aantocht is het goed even terug te gaan naar de recente relatie van de PvdA met het archetype van de comeback kid.  Het is geen geheim dat Diederik Samsom de komende lijsttrekkersverkiezingen als comeback kid van Asscher hoopt te winnen,1
325,1597,"Zo beëindig je zonder geweld de bedreiging van Noord-Korea Beeldredacteur Arjan de Jongh tipt een stuk over Kim Jong-Un.  Stop met zeggen dat er geen goede opties zijn voor Noord-Korea, schrijft Politico",1
326,1602,"NS-conducteur aangevallen met mes door zwartrijdster AMSTERDAM, 3 JAN.  Een conducteur van de NS is gisteravond in de trein van Utrecht naar Amsterdam gewond geraakt toen een 21-jarige vrouw zonder geldig plaatsbewijs hem met een mes aanviel",1
327,1607,François Fillon tijdens een campagnebijeenkomst in Aubervilliers.  Foto: Philippe Wojazer / Reuters François Fillon houdt vast aan zijn kandidatuur voor de Franse presidentsverkiezingen,1
328,1612,"Vroeger was het geen probleem Veel partijen waren altijd voor registratie, om minder-heden aan een baan te helpen.  De PVV wil het middel nu gebruiken om de orde te handhaven",1
329,1617,"Een luchtfoto van de Nepalese plaats Sindhupalchwok, verwoest door de aardbeving.  Foto EPA / Narendra Shrestha Naar schatting hebben 2,8 miljoen Nepalezen hun huizen verlaten na de aardbeving van afgelopen zaterdag",1
330,1622,"Gina Haspel Het Amerikaanse Congres hoort woensdag Gina Haspel, beoogd CIA-directeur.  Ze staat bekend als bekwaam én omstreden",1
331,1627,PSV’ers Strootman (links) en Wijnaldum na de 2-0 van ploeggenoot Matavz (niet zichtbaar).  Geheel links Twente-keeper Boschker,1
332,1632,"Balkenende wil moskee aanpakken Pas wanneer het openbaar ministerie de El Tawheed-moskee niet blijkt strafrechtelijk te kunnen vervolgen, wil het kabinet denken aan mogelijke wetswijzigingen die zouden kunnen leiden tot maatregelen tegen deze moskee.  Dat heeft premier Balkenende gisteren gezegd na afloop van de wekelijkse ministerraad",1
333,1637,"Arrestaties: hulp zelfmoord Een 58-jarige man uit het Drentse Nieuw Annerveen en een 77-jarige vrouw zijn aangehouden op verdenking van levensberoving op verzoek en hulp bij zelfdoding van een 81-jarige vrouw uit Groningen.  De twee zijn consulenten van de Drentse Stichting De Einder Noord, die informatie en begeleiding biedt aan mensen die een einde aan hun leven willen maken",1
334,1642,"Jan-Dirk Paarlberg (links) vlak voor een zitting bij de Amsterdamse rechtbank in 2009.  Foto ANP Paarlberg werd in 2010 al veroordeeld vanwege het witwassen van de ruim 17 miljoen euro die door Willem Holleeder was afgeperst van vastgoedhandelaar Willem Endstra en voor valsheid in geschrifte, belastingfraude en oplichting",1
335,1647,"'De pers wilde van ons af en kijk, dat is haar uiteindelijk goed gelukt'; Korpschef Wiarda over IRT-affaire en zijn transfer UTRECHT, 12 OKT.  Het beeldje staat op de vensterbank, achter de gordijnen",1
336,1652,"Rotterdam.  Twee mannen bereiden een claim voor tegen de katholieke kerk, vanwege seksueel misbruik in een jongensinternaat",1
338,1662,Vrolijke Figaro in gonzend Amsterdamse Bos Voorstelling: De scheiding van Figaro van Odön von Horváth door Stichting Theater het Amsterdamse Bos.  Vertaling en bewerking: Frances Sanders en Martine Vosmaer,1
339,1667,In het bericht over Julian Assanges verzet tegen uitwijzing naar Zweden (Assange verzet zich bij hof tegen ,1
340,1672,"Hooggerechtshof wijst beroep Libanezen af; Israel gijzelt al sinds jaren 21 Libanezen TEL AVIV, 5 MAART.  Israel houdt al jaren 21 Libanezen vast als onderpand voor een eventuele uitwisseling tegen Israelische gevangenen, onder wie de boordwerktuigkundige Ron Arad, wiens vliegtuig in 1986 boven Libanon werd neergeschoten",1
341,1677,`Ethiopië drong ons de oorlog op' De Eritrese president Issayas Aferworki is vandaag op bezoek in Nederland.  De in eigen land uiterst populaire politicus is tevens een sluw militair,1
342,1685,"Harde aanpak overtredingen in verkeer Om het aantal verkeersdoden en -gewonden terug te dringen, treft minister Eurlings (Verkeer en Waterstaat, CDA) nieuwe maatregelen.  Zo wil hij notoire verkeersovertreders hun rijbewijs sneller afnemen",1
343,1690,"Internatio-Müller uit de rode cijfers ROTTERDAM, 17 APRIL.  Het transport-, installatie- en handelsconcern Internatio-Müller heeft het afgelopen jaar een winst geboekt van 30,1 miljoen gulden",1
344,1695,"De surseance van Wassenaar Nu de inflatie toeneemt naar 4,5 procent en de looneisen verder stijgen, dreigt Nederland terecht te komen in een loon-prijsspiraal.  Wie vraagt het faillissement aan voor het Akkoord van Wassenaar dat aan de basis loonmatiging",1
349,1715,"Inkomsten van loodsen voorlopig niet omhoog DEN HAAG, 16 APRIL.  De loodsen zullen in de komende drie jaren vooralsnog geen jaarlijkse loon- en prijsstijging krijgen van anderhalf procent",1
350,1720,"Spelers Oranje onthutst over verlies, maar ook trots - Van Gaal: zo dichtbij De spelers van het Nederlands elftal hebben zeer teleurgesteld gereageerd op de uitschakeling na penalty’s tegen Argentinië, maar zijn ook trots dat Oranje dit WK zo ver is gekomen.  “We kunnen niemand iets verwijten, we hebben alles gegeven”, zei Robben na afloop van de halve finale",1
351,1725,"Herdenkingsdienst Sharon begonnen, begrafenis volgt later vandaag De kist met daarin het lichaam van oud-premier Ariel Sharon wordt de herdenkingsdienst in het Israëlische parlement (Knesset) ingedragen.  Foto Reuters / Ronen Zvulun In Israël is vanochtend de uitvaart van oud-premier Ariël Sharon begonnen",1
352,1730,"Vuilverbrander in Chandigarh, India (Foto Reuters)Vuilverbrander in Chandigarh, India (Foto Reuters) Voor wetenschappers die niet twijfelen aan de invloed van kooldioxide op de opwarming van de aarde, is het wel eens vermoeiend om bij iedere publicatie geconfronteerd te worden met een stroom van bloggers die het versterkte broeikaseffect in twijfel trekken.  Mij valt op, als ik met wetenschappers spreek, dat de toonzetting van hun publicaties vaak omzichtig en rustig is, in vergelijking met de zorgen die ze hebben over de gevolgen van klimaatverandering",1
353,1735,Moraaleconomen zijn weer populair De Nobelprijs voor de economie ging naar drie economen die onderzoek doen naar prijsvorming op de beurs.  Twee van hen hebben volstrekt tegengestelde theorieën,1
355,1745,Stop de Banken daagt ABN De actiegroep Stop de Banken heeft vanochtend ABN Amro voor de rechter gedaagd namens ruim 500 donateurs met een variabele hypotheek.  De actiegroep eist dat de bank de verdubbeling van ,1
356,1750,Amsterdam mist allure Wat een begeerlijke baantjes bestaan er toch.  In de Thalys uit Parijs las ik in een Nederlandse krant over de 49-jarige Trevor Davies die zich twee weken als `cultureel commentator' heeft mogen vermaken in Amsterdam,1
358,1760,Democratie Ethiopië staat stil Het is deze week precies tien jaar geleden dat de opstandelingen van Meles Zenawi de macht veroverden in Ethiopië.  Er is weinig reden tot feestvreugde,1
359,1765,"Zes-maands winst Zweedse SKF scherp omlaag De winst van het Zweedse concern SKF, de grootste fabrikant van kogellagers in de wereld, is in de eerste helft van dit jaar ",1
360,1770,"Brief van Huizinga over taximarkt schiet tekort Voor een taxichauffeur is het lucratiever toeristen uit te melken dan op prijs te concurreren.  Bind licenties aan personen en beperk het aantal, vinden Marcel Canoy en Broos Baanders",1
361,1775,"In de verschillende torens zijn oude wapenuitrustingen martelwerktuigen en de echte kroonjuwelen te zien.  Beefeaters geven de rondleidingen, er zijn ",1
362,1780,"Michel Houellebecq in 2010 Foto ANP Michel Houellebecq heeft de promotie van zijn nieuwe roman Soumission opgeschort, zo meldt De Standaard.  De Franse auteur was bevriend met de econoom Bernard Maris, een van de slachtoffers bij de aanslag in Parijs",1
364,1790,Oezbeek veroordeeld tot levenslang voor aanslag Stockholm Rakhmat Akilov reed in april 2017 in op een groep voetgangers in de Zweedse hoofdstad.  Vijf mensen kwamen om het leven,1
365,1795,"Geschil CDA en VVD over EU-uitbreiding Tussen coalitiepartners CDA en VVD is onenigheid ontstaan over een mogelijke Nederlandse blokkade tegen de toetreding in 2007 van Roemenië en Bulgarije tot de Europese Unie.  Het CDA wil de ratificatie van het desbetreffende toetredingsverdrag, die nog voor kerstmis dit jaar zou moeten plaatsvinden, uitstellen",1
366,1800,ALS MOEDERS HUN KINDEREN LATEN STERVEN Death without Weeping.  The Violence of Everyday Life in Brazil door Nancy Scheper-Hughes 614 blz,1
367,1805,"""We moeten anarchie in het onderwijs tolereren'; Kamerleden moeten tien jaar lang hun mond houden, vindt voorzitter Gevers van UvA Na het uitbrengen van haar advies over de toekomst van het leraarschap, is de commissie Van Es met haar rapport de boer op gegaan.  Gisteren organiseerde ze een conferentie in Den Haag, met onder meer minister Ritzen (onderwijs), premier Lubbers, voorzitter Rinnooy Kan van het VNO, en vice-voorzitter Adelmund van het FNV",1
368,1810,"Abu Dhabi schiet Dubai te hulp An Emirati man follows the stock market activity at the Dubai Financial Market in the Gulf emirate on December 14, 2009.  Dubai's stock market rose 10",1
371,1825,"Er woedt een grote schoonmaak onder besloten vastgoedfondsen, bleek vorige week.  Eenentwintig grote aanbieders, waaronder Bouwfonds REIM en Annexum, hebben gezamenlijk normen opgesteld voor een deugdelijke bedrijfsvoering, en laten prospectussen voor nieuwe fondsen toetsen door een onafhankelijke stichting",1
372,1830,"Werkgevers wijzen nullijn voor 1995 af DEN HAAG, 26 APRIL.  Het Nederlands Christelijk Werkgeversverbond (NCW) wijst een centraal akkoord met de vakbeweging over een nullijn voor 1995 af",1
373,1835,"Herontdekking van de wereld Voor de publieke omroep is het misschien een idee eens een documentaire aan de eerste oliecrisis te wijden, en aan de eerste autoloze zondag in de vaderlandse geschiedenis, op 4 november 1973 en de verwikkelingen die daaraan vooraf gingen en die erop volgden.  Waarom",1
374,1840,"Het opzwepende geluid van de Caribische brassband staat in schril contrast met het grauwe herfstweer buiten, maar in de ontvangsthal van hoofdkantoor Zilveren Kruis Achmea zorgt het voor de nodige sfeer.  Meer dan honderd mensen, onder wie medewerkers en patiënten van het failliete MC Slotervaartziekenhuis, zijn maandagmiddag naar Leiden afgereisd om verhaal te halen bij de zorgverzekeraar",1
375,1845,"Willem-Alexander leed aan ziekte van Besnier-Boeck Prins Willem-Alexander (31) heeft de ziekte van Besnier-Boeck gehad.  Dat heeft Eef Brouwers, directeur van de Rijksvoorlichtingsdienst, bevestigd",1
376,1850,"Northwest op zoek naar 300 miljoen dollar NEW YORK, 18 NOV.  Het Amerikaanse Northwest Airlines, waarin KLM een economisch belang van 20 procent heeft, is op zoek naar een lening van 300 miljoen dollar om een dreigend bankroet af te wenden",1
377,1855,President Taiwan trekt conclusie uit nederlaag De vertrekkende Taiwanese president Lee Teng-hui is vandaag afgetreden als voorzitter van de Kwomintang (KMT).  Lee heeft daarmee de verantwoordelijkheid genomen voor de historische nederlaag van de KMT in de presidentsverkiezingen van vorige week,1
379,1865,"Man voor marmer Als je maar oud genoeg wordt, raak je vanzelf vergeten, althans door het grote publiek.  Op het laatst ben je nog maar een stipje aan de horizon, dat pas wordt opgemerkt als het er opeens niet meer is",1
381,1875,De aanval kwam na een lange dag vasten Hoofdaanklager Ocampo pakt nu alle grote partijen in het conflict in Darfur aan.  De rechters moeten nu beslissen of er voldoende bewijs is voor een strafproces,1
382,1880,"Vertrouwen ondernemers in economie naar laagste peil in 2,5 jaar Het vertrouwen van Nederlandse ondernemers in de economie heeft het laagste niveau in tweeënhalf jaar bereikt.  Ondernemers zagen in juli vooral minder orders binnenkomen",1
383,1885,NRC-avond 100 jaar Bauhaus: invloeden en mythes Naar aanleiding van de tentoonstelling nederland – bauhaus,1
386,1905,"Participatiesamenleving.  Nee, de oude verzorgingsstaat De troonrede klinkt als van Mars, maar komt neer op de oude Venus",1
388,1915,"De Nederlandse kunstenares Erzsébet Baerveldt vereenzelvigt zich in haar werk sinds een aantal jaren met met de Hongaarse gravin Erzsébet Báthory (1560-1614).  Van deze gravin, die tijdens haar leven een nogal kwalijke reputatie genoot, bestaat slechts één schilderij dat samen met alle mythes rond Báthory voor Baerveldt het uitgangspunt voor bijna al haar werk vormt",1
389,1920,De Haagse Stemming Vandaag praat de Tweede Kamer over de uitbreiding van het geboorteverlof.  Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen,1
390,1925,'Je moet vroeg met snooker beginnen' Zonder pak speel ik beter.  Die strik die knelt en kriebelt nogal,1
391,1930,Pianist die de draak uit zijn instrument wilde drijven Pianist Alexis Weissenberg oogstte tijdens zijn loopbaan zowel lof als kritiek.  In WO II ontkwam hij aan het kamp toen hij Schubert speelde,1
392,1935,"Ze zijn er in soorten en maten, theatershows waarin hedendaagse dans een pact sluit met hedendaags circus.  In No Sweat, van de Britse Generating Company, leeft een groep vrouwen zich uit op ‘aerial techniques’, waaronder varianten op tissu en trapeze",1
393,1940,Offensief met gerbera's en rozen Mexico wil de wereld gaan veroveren met bloemen.  Met Nederlandse technologie wordt de aanval ingezet op de dominante positie van `Aalsmeer',1
394,1945,Hoekstra belooft in te grijpen na nieuwe kritiek op accountants Jaarrekeningen Het controlewerk door accountants is nog steeds onder de maat.  Minister Hoekstra wil ‘fundamentele’ maatregelen nemen,1
395,1950,"Staatsoliebedrijf is schuldig aan ontploffing Guadalajara MEXICO-STAD, 27 APRIL.  De reeks gasontploffingen in de riolering van de Mexicaanse stad Guadalajara, waarbij vorige week ten minste 200 mensen om het leven kwamen, is te wijten aan een lekkage in een opslagtank met benzine van de Mexicaanse staatsoliemaatschappij Petróleos de México (Pemex)",1
397,1960,Pillendoos stuurt sms als patiënt pil vergeet Een beetje ‘Big Brother’ is het wel: de elektronische pillendoos.  Die stuurt je een sms als je vergeten bent je pillen in te nemen,1
398,1965,Groeien in online veiligheid Cloud computing en computerveiligheid zijn snelgroeiende markten.  Maar het vertrouwen in de cloud kreeg een tik door de uitval bij Amazon en anderen,1
399,1970,In België is de huisarts altijd te bellen Nederlandse huisartsen verdienen twee keer zo veel als hun Belgische collega`s.  Reden: minder patiënten,1
400,1975,Vorige week woensdag is in zijn woonplaats St.  Michielsgestel Jan Carel Elias graaf van Lynden (90) overleden,1
401,1980,Indiase minister wil wet vernoemen naar slachtoffer verkrachting Indiase vrouwen marcheren vandaag op weg naar het monument van Ghandi om de dood van de verkrachte studente medicijnen te herdenken.  Foto AP / Dar Yasin Indiase vrouwen marcheren vandaag op weg naar het monument van Ghandi om de dood van de verkrachte studente medicijnen te herdenken,1
402,1985,"India is een olifant die aan het ontwaken is, roepen ministers vaak wanneer het om de Indiase economie gaat.  Ook de Indiase minister van handel en industrie, Murasoli Maran, die de afgelopen dagen in Nederland was om investeerders voor zijn land te interesseren, bedient zich graag van die metafoor",1
403,1990,"Gemeente Den Haag onderzoekt intercitylijn naar Brussel AMSTERDAM - Een informatiebord boven het perron op station Amsterdam Centraal kondigt het vertrek aan van de Fyra, de nieuwe hogesnelheidstrein die Brussel-Zuid verbindt met Amsterdam.  De Fyra rijdt voorlopig dagelijks tien keer tussen beide stations, met haltes in Brussel-Centraal, Antwerpen, Rotterdam en Schiphol",1
404,1995,"Huntelaar blijft achter in Madrid Terwijl de selectie van Real Madrid gisteren de eerste training afwerkte in Ierland, stond Klaas Jan Huntelaar eenzaam op het veld in ",1
