Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,large,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal dezelfde Afghaanse vrouwen die we hopen te steunen alleen maar meer laten lijden.,Miljoenen Afghanen <extra_id_0> armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal <extra_id_1> die we <extra_id_2> alleen maar meer laten lijden.,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal de bevolking die we alleen maar meer laten lijden.,"['leven onder de', 'dezelfde Afghaanse vrouwen', 'hopen te steunen']","['leven onder de', 'de bevolking', '']",9,25,1,"[0.0, 0.7692307692307693, 1.0]",0.59
seq1-0,large,Defensie voert de druk op om te dienen bij de krijgsmacht. Jongeren reageren verdeeld.,Defensie voert de druk <extra_id_0> bij de krijgsmacht. Jongeren reageren verdeeld.,Defensie voert de druk op bij de krijgsmacht. Jongeren reageren verdeeld.,['op om te dienen'],['op'],4,25,1,[0.8666666666666667],0.87
seq2-0,large,"Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag.","Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk <extra_id_0> aan kwetsbare natuur op landgoed Twickel, <extra_id_1> Overijssel donderdag.","Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk schade aan kwetsbare natuur op landgoed Twickel, meldt de provincie Overijssel donderdag.","['onomkeerbare schade aangebracht', 'concludeerde de provincie']","['schade', 'meldt de provincie']",6,25,1,"[0.8064516129032258, 0.4]",0.6
seq3-0,large,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In en rond Seoul en in de grensstreek werden zondagochtend tientallen ballonnen gevonden. In reactie zet Zuid-Korea de grote luidsprekers bij de grens weer aan en zullen nieuwsuitzendingen en popmuziek de grens over schallen.,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In en rond Seoul en in de grensstreek werden <extra_id_0> gevonden. <extra_id_1> Zuid-Korea de grote luidsprekers bij <extra_id_2> aan <extra_id_3> en popmuziek de grens over schallen.,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In en rond Seoul en in de grensstreek werden afval gevonden. In Zuid-Korea de grote luidsprekers bij de huizen aan het gebouw laten de nieuwe soorten muziek en popmuziek de grens over schallen.,"['zondagochtend tientallen ballonnen', 'In reactie zet', 'de grens weer', 'en zullen nieuwsuitzendingen']","['afval', 'In', 'de huizen', 'het gebouw laten de nieuwe soorten muziek']",12,25,1,"[0.9117647058823529, 0.8571428571428571, 0.6923076923076923, 0.6097560975609756]",0.77
seq4-0,large,"Voor de energietransitie zijn grote hoeveelheden metalen nodig, zoals nikkel. Planten kunnen daarbij helpen. Er worden steeds meer soorten ontdekt die zulke metalen uit de grond opnemen.","Voor de energietransitie zijn grote hoeveelheden metalen nodig, zoals nikkel. Planten kunnen daarbij helpen. Er worden steeds meer soorten <extra_id_0> uit <extra_id_1>","Voor de energietransitie zijn grote hoeveelheden metalen nodig, zoals nikkel. Planten kunnen daarbij helpen. Er worden steeds meer soorten planten uit de natuur gemaakt.","['ontdekt die zulke metalen', 'de grond opnemen.']","['planten', 'gemaakt.']",7,25,1,"[0.84, 0.8823529411764706]",0.86
seq5-0,large,De eindexamens in het voortgezet onderwijs zijn begonnen. De Volkskrant doet de komende weken verslag. Historicus Maarten van Rossem buigt zich over het vwo-examen geschiedenis.,De eindexamens in het <extra_id_0> begonnen. De Volkskrant doet de komende weken verslag. Historicus Maarten <extra_id_1> zich over het vwo-examen geschiedenis.,De eindexamens in het vwo zijn begonnen. De Volkskrant doet de komende weken verslag. Historicus Maarten van der Laan buigt zich over het vwo-examen geschiedenis.,"['voortgezet onderwijs zijn', 'van Rossem buigt']","['vwo zijn', 'van der Laan buigt']",6,25,1,"[0.72, 0.4444444444444444]",0.58
seq6-0,large,"Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse Kalverstraat. Het moet een van de drukste plekken van het land zijn, en ik kijk door de lens van de camera van een professional, die allerlei lenzen tevoorschijn kan toveren.","Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse <extra_id_0> een van de drukste plekken van het land zijn, en ik kijk door de lens <extra_id_1> een professional, die allerlei <extra_id_2> toveren.","Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse pleinen, die een van de drukste plekken van het land zijn, en ik kijk door de lens van een professional, die allerlei dingen uit elkaar moet toveren.","['Kalverstraat. Het moet', 'van de camera van', 'lenzen tevoorschijn kan']","['pleinen, die', 'van', 'dingen uit elkaar moet']",10,25,1,"[0.8181818181818182, 0.8235294117647058, 0.8260869565217391]",0.82
seq7-0,large,"Carlos Alcaraz heeft voor het eerst in zijn carrire Roland Garros gewonnen. De 21-jarige Spanjaard won de bloedstollende vijfsetter (3-6, 6-2, 7-5, 1-6, 2-6) van Alexander Zverev en trok daarmee de ongeslagen reeks in finales door.","Carlos Alcaraz heeft voor het eerst in zijn carrire Roland Garros gewonnen. De 21-jarige Spanjaard won <extra_id_0> (3-6, 6-2, 7-5, 1-6, 2-6) <extra_id_1> en <extra_id_2> ongeslagen reeks in finales door.","Carlos Alcaraz heeft voor het eerst in zijn carrire Roland Garros gewonnen. De 21-jarige Spanjaard won met 6-3 (3-6, 6-2, 7-5, 1-6, 2-6) van Andy Murray en bracht zijn ongeslagen reeks in finales door.","['de bloedstollende vijfsetter', 'van Alexander Zverev', 'trok daarmee de']","['met 6-3', 'van Andy Murray', 'bracht zijn']",9,25,1,"[0.8928571428571429, 0.55, 0.8666666666666667]",0.77
seq8-0,large,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten?,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars <extra_id_0> prijs aan Palestijnse zijde is echter ongekend <extra_id_1> deze actie voor de ongeveer 120 gijzelaars die <extra_id_2>,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te redden. De prijs aan Palestijnse zijde is echter ongekend Het was deze actie voor de ongeveer 120 gijzelaars die,"['te bevrijden. De', 'hoog. Wat betekent', 'nog vastzitten?']","['te redden. De', 'Het was', '']",8,25,1,"[0.3125, 0.8888888888888888, 1.0]",0.73
seq9-0,large,"Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land om trots op te zijn. En zo gaat het nog een beetje door, totdat er onverwacht een lange zin volgt.",Het hoofdlijnenakkoord van het <extra_id_0> een gedicht. <extra_id_1> prachtig land./ Een land om trots op te zijn. En zo gaat het nog een beetje <extra_id_2> onverwacht een lange zin volgt.,Het hoofdlijnenakkoord van het kabinet is een gedicht. Een prachtig land./ Een land om trots op te zijn. En zo gaat het nog een beetje door tot er onverwacht een lange zin volgt.,"['kabinet-in-wording begint met', 'Nederland is een', 'door', 'totdat er']","['kabinet is', 'Een', 'door tot er']",9,25,1,"[0.6896551724137931, 0.875, 0.6363636363636364]",0.73
seq10-0,large,"En nog zijn PVV, VVD, NSC en BBB het niet eens over de verdeling van de ministersposten. Zo maken de vier partijen het het aanstaande kabinet wel heel lastig. Want als de nieuwe premier niet op de volgende Europese top van 27 juni verschijnt, staat hij al meteen 1-0 achter, schrijft politiek verslaggever Hans van Soest in dit commentaar.","En nog zijn PVV, VVD, NSC en BBB het niet eens over de verdeling <extra_id_0> Zo maken de vier partijen het het aanstaande kabinet <extra_id_1> Want als <extra_id_2> niet op de volgende Europese top van 27 juni verschijnt, staat hij al meteen 1-0 achter, schrijft <extra_id_3> van Soest <extra_id_4>","En nog zijn PVV, VVD, NSC en BBB het niet eens over de verdeling van de taken. Zo maken de vier partijen het het aanstaande kabinet moeilijk. Want als hij niet op de volgende Europese top van 27 juni verschijnt, staat hij al meteen 1-0 achter, schrijft Willem van Soest","['van de ministersposten.', 'wel heel lastig.', 'de nieuwe premier', 'politiek verslaggever Hans', 'in dit commentaar.']","['van de taken.', 'moeilijk.', 'hij', 'Willem', '']",15,25,1,"[0.5217391304347826, 0.8125, 0.9411764705882353, 0.8846153846153846, 1.0]",0.83
seq11-0,large,Zon 22.000 kinderen worden jaarlijks voor korte of langere periode opgevangen door pleegouders. Een uitgebreide screening moet ervoor zorgen dat ze geschikt zijn om deze zorg te dragen. Hoe kon het in Vlaardingen dan toch zo misgaan?,Zon 22.000 kinderen worden jaarlijks voor korte of langere periode opgevangen door pleegouders. Een uitgebreide screening moet ervoor <extra_id_0> geschikt <extra_id_1> zorg te dragen. Hoe <extra_id_2> Vlaardingen dan toch zo misgaan?,Zon 22.000 kinderen worden jaarlijks voor korte of langere periode opgevangen door pleegouders. Een uitgebreide screening moet ervoor zorgen dat pleegouders geschikt zijn om voor hun kind zorg te dragen. Hoe kan het in Vlaardingen dan toch zo misgaan?,"['zorgen dat ze', 'zijn om deze', 'kon het in']","['zorgen dat pleegouders', 'zijn om voor hun kind', 'kan het in']",9,25,1,"[0.45454545454545453, 0.6190476190476191, 0.1]",0.39
seq12-0,large,"Garry Conille, nog geen twee weken geleden als tijdelijke premier van Hati aangesteld, is zaterdag in het ziekenhuis in Port-au-Prince opgenomen.","Garry Conille, nog geen twee weken geleden als <extra_id_0> van <extra_id_1> zaterdag in het ziekenhuis in Port-au-Prince opgenomen.","Garry Conille, nog geen twee weken geleden als jongen van vijfjarigen zaterdag in het ziekenhuis in Port-au-Prince opgenomen.","['tijdelijke premier', 'Hati aangesteld', 'is']","['jongen', 'vijfjarigen']",5,25,1,"[0.8888888888888888, 0.8]",0.84
seq13-0,large,Inbrekers hebben afgelopen nacht voor ongeveer een half miljoen euro aan juwelen buitgemaakt bij de luxe juwelier Bulgari in Rome.,Inbrekers hebben afgelopen nacht voor ongeveer een half <extra_id_0> aan juwelen buitgemaakt bij de luxe <extra_id_1> Rome.,Inbrekers hebben afgelopen nacht voor ongeveer een half miljoen euro aan juwelen buitgemaakt bij de luxe hotel in Rome.,"['miljoen euro', 'juwelier Bulgari in']","['miljoen euro', 'hotel in']",5,25,1,"[0.0, 0.7368421052631579]",0.37
seq14-0,large,De van televisie bekende Henritte Momma is eind vorige maand op 90-jarige leeftijd overleden. Miljoenen Nederlanders leerden haar de afgelopen jaren kennen als de liefdevolle en zorgzame moeder van de autistische kunstenaar Kees Momma.,De van televisie bekende Henritte <extra_id_0> vorige maand op 90-jarige leeftijd overleden. Miljoenen Nederlanders leerden haar de afgelopen jaren kennen als de liefdevolle en zorgzame moeder <extra_id_1> kunstenaar <extra_id_2>,De van televisie bekende Henritte van der Meulen is vorige maand op 90-jarige leeftijd overleden. Miljoenen Nederlanders leerden haar de afgelopen jaren kennen als de liefdevolle en zorgzame moeder van kunstenaar,"['Momma is eind', 'van de autistische', 'Kees Momma.']","['van der Meulen is', 'van', '']",8,25,1,"[0.8823529411764706, 0.8333333333333334, 1.0]",0.91
seq15-0,large,"Naar aanleiding van de grote hoeveelheid pfas in eieren rond de fabriek van Chemours in Dordrecht, start het RIVM een nieuw onderzoek. Het rijksinstituut wil weten of nog meer eieren van hobbykippen schadelijke hoeveelheden van de chemische stoffen bevatten.","Naar aanleiding van de grote hoeveelheid <extra_id_0> rond de <extra_id_1> in Dordrecht, <extra_id_2> nieuw onderzoek. Het rijksinstituut wil weten of nog meer eieren van hobbykippen schadelijke hoeveelheden van de chemische stoffen bevatten.","Naar aanleiding van de grote hoeveelheid afval rond de hobbykippen in Dordrecht, start een nieuw onderzoek. Het rijksinstituut wil weten of nog meer eieren van hobbykippen schadelijke hoeveelheden van de chemische stoffen bevatten.","['pfas in eieren', 'fabriek van Chemours', 'start het RIVM een']","['afval', 'hobbykippen', 'start een']",10,25,1,"[0.9285714285714286, 0.85, 0.5]",0.76
seq16-0,large,Voor deze rubriek sturen lezers fotos in van hun ouders. Deze keer stuurde Peter Boomsma (1960) een door F.C.D. Popken gemaakte foto in van zijn ouders Hennie Boomsma-Wieten (1932-1999) en Jelle Boomsma (1927-2010).,Voor deze rubriek sturen lezers fotos in van <extra_id_0> keer stuurde Peter <extra_id_1> een door F.C.D. Popken gemaakte foto in van zijn ouders Hennie Boomsma-Wieten (1932-1999) <extra_id_2> (1927-2010).,Voor deze rubriek sturen lezers fotos in van hun ouders. Dit keer stuurde Peter Wieringa een door F.C.D. Popken gemaakte foto in van zijn ouders Hennie Boomsma-Wieten (1932-1999) en Jan Wieringa (1927-2010).,"['hun ouders. Deze', 'Boomsma (1960)', 'en Jelle Boomsma']","['hun ouders. Dit', 'Wieringa', 'en Jan Wieringa']",8,25,1,"[0.1875, 1.0, 0.6875]",0.62
seq17-0,large,De Luxemburgse Vicky Krieps is een van de meest gewilde actrices van Europa. Ze is gespecialiseerd in personages die alleen hun blik hebben en zo mannen een spiegel voorhouden.,De Luxemburgse <extra_id_0> van de meest gewilde actrices van Europa. Ze is gespecialiseerd in personages die alleen hun <extra_id_1> zo mannen een spiegel voorhouden.,De Luxemburgse is een van de meest gewilde actrices van Europa. Ze is gespecialiseerd in personages die alleen hun gezichten tonen en zo mannen een spiegel voorhouden.,"['Vicky Krieps is een', 'blik hebben en']","['is een', 'gezichten tonen en']",7,25,1,"[0.6842105263157895, 0.6111111111111112]",0.65
seq18-0,large,"Het Nederlandse poststelsel moet op de schop omdat PostNL wettelijke normen structureel niet haalt, volgens de minister.","Het Nederlandse poststelsel moet op de schop <extra_id_0> structureel niet haalt, volgens de minister.","Het Nederlandse poststelsel moet op de schop omdat het de resultaten structureel niet haalt, volgens de minister.",['omdat PostNL wettelijke normen'],['omdat het de resultaten'],4,25,1,[0.6],0.6
seq19-0,large,Is dit fascisme? Het is de vraag die telkens terugkomt. Baudets opmerking over homeopathische verdunning: is dit fascisme? De bestorming van het Capitool: is dit fascisme? Poetins strijd tegen -lhbti-activisten: is dit fascisme?,<extra_id_0> Het is de vraag die telkens terugkomt. Baudets opmerking over homeopathische verdunning: is dit fascisme? De <extra_id_1> het Capitool: <extra_id_2> Poetins strijd tegen -lhbti-activisten: is dit fascisme?,Het is de vraag die telkens terugkomt. Baudets opmerking over homeopathische verdunning: is dit fascisme? De bijeenkomst in het Capitool: is dit fascisme? Poetins strijd tegen -lhbti-activisten: is dit fascisme?,"['Is dit fascisme?', 'bestorming van', 'is dit fascisme?']","['', 'bijeenkomst in', 'is dit fascisme?']",8,25,1,"[1.0, 0.7857142857142857, 0.0]",0.6
seq20-0,large,"China plant een golf aan nieuwe ruimtemissies naar planetoden. Voor de wetenschap en om grondstoffen te winnen. Maar hoe leg je daar aan? Met borende pootjes, lassos of toch weer een harpoen?","China <extra_id_0> aan nieuwe ruimtemissies naar planetoden. Voor de wetenschap en <extra_id_1> te winnen. <extra_id_2> je daar aan? Met borende pootjes, lassos of toch weer een harpoen?","China werkt aan nieuwe ruimtemissies naar planetoden. Voor de wetenschap en voor de mensheid is er veel te winnen. Hoe pak je daar aan? Met borende pootjes, lassos of toch weer een harpoen?","['plant een golf', 'om grondstoffen', 'Maar hoe leg']","['werkt', 'voor de mensheid is er veel', 'Hoe pak']",8,25,1,"[0.9285714285714286, 0.7777777777777778, 0.75]",0.82
seq21-0,large,Vier grote zonnepanelenbedrijven van Booking.com-miljonair Kees Koolen zijn failliet. Dat heeft grote gevolgen voor duizenden klanten. Hoe heeft dit kunnen gebeuren?,Vier grote zonnepanelenbedrijven van Booking.com-miljonair Kees Koolen zijn <extra_id_0> grote <extra_id_1> duizenden klanten. Hoe heeft dit kunnen gebeuren?,Vier grote zonnepanelenbedrijven van Booking.com-miljonair Kees Koolen zijn zonder grote problemen vertrokken met duizenden klanten. Hoe heeft dit kunnen gebeuren?,"['failliet. Dat heeft', 'gevolgen voor']","['zonder', 'problemen vertrokken met']",5,25,1,"[0.9473684210526315, 0.75]",0.85
seq22-0,large,"Door het eindeloos lange premierschap van Mark Rutte zaten tekenaars jarenlang aan de politicus vast. Wat hebben zij over Rutte als tekenobject te zeggen, nu hij bijna vertrekt? Vooruitstekende kin, spleetoogjes: je zet hem relatief makkelijk neer.","Door het eindeloos lange premierschap van Mark Rutte zaten tekenaars jarenlang aan de politicus vast. Wat hebben zij over <extra_id_0> te zeggen, nu hij bijna vertrekt? Vooruitstekende kin, <extra_id_1> hem <extra_id_2>","Door het eindeloos lange premierschap van Mark Rutte zaten tekenaars jarenlang aan de politicus vast. Wat hebben zij over hem te zeggen, nu hij bijna vertrekt? Vooruitstekende kin, zonder hem te spreken.","['Rutte als tekenobject', 'spleetoogjes: je zet', 'relatief makkelijk neer.']","['hem', 'zonder', 'spreken.']",9,25,1,"[0.9523809523809523, 0.9, 0.7916666666666666]",0.88
seq23-0,large,"Voor zijn kinderboekje over klimaatverandering kreeg lector Kees Klomp de Over Hoop Prijs. Scholen knnen het niet weghouden bij kinderen, het onderwerp is overal.","Voor zijn kinderboekje over klimaatverandering <extra_id_0> Klomp de Over Hoop <extra_id_1> het niet weghouden bij kinderen, het onderwerp is overal.","Voor zijn kinderboekje over klimaatverandering Klomp de Over Hoop kan hij het niet weghouden bij kinderen, het onderwerp is overal.","['kreeg lector Kees', 'Prijs. Scholen knnen']","['', 'kan hij']",6,25,1,"[1.0, 0.9]",0.95
seq24-0,large,PSV heeft als verrassing vrijdag voor de ingang van het Philips Stadion een bronzen beeld onthuld om de jarenlange samenwerking met Guus Meeuwis passend af te sluiten. Volgende week begint de zanger aan zijn laatste reeks Groots-concerten.,PSV heeft als verrassing vrijdag voor de ingang van het Philips Stadion een bronzen beeld onthuld om de jarenlange samenwerking met Guus Meeuwis <extra_id_0> sluiten. Volgende week begint <extra_id_1> zijn <extra_id_2>,PSV heeft als verrassing vrijdag voor de ingang van het Philips Stadion een bronzen beeld onthuld om de jarenlange samenwerking met Guus Meeuwis af te sluiten. Volgende week begint hij zijn nieuwe carrière.,"['passend af te', 'de zanger aan', 'laatste reeks Groots-concerten.']","['af te', 'hij', 'carrière.']",9,25,1,"[0.6153846153846154, 1.0, 0.8064516129032258]",0.81
seq25-0,large,In 2015 was het onmogelijk dat Barack Obama de hand van William Ruto zou schudden. Op zoek naar nieuwe partners in Afrika maken de Amerikanen de president van Kenia nu het hof.,In 2015 was <extra_id_0> dat Barack Obama <extra_id_1> William Ruto zou schudden. Op zoek naar nieuwe partners in Afrika maken de Amerikanen de <extra_id_2> nu het hof.,In 2015 was het mogelijk dat Barack Obama de hand van William Ruto zou schudden. Op zoek naar nieuwe partners in Afrika maken de Amerikanen de fout. Rutte bezoekt nu het hof.,"['het onmogelijk', 'de hand van', 'president van Kenia']","['het mogelijk', 'de hand van', 'fout. Rutte bezoekt']",8,25,1,"[0.14285714285714285, 0.0, 0.9473684210526315]",0.36
seq26-0,large,Ilya Sutskever vertrekt bij OpenAI. De mede-oprichter was lange tijd het geweten van het AI-bedrijf. Vorig jaar stond hij lijnrecht tegenover topman Sam Altman. Sutskevers afscheid overschaduwt alle opwinding over de nieuwe superchatbot van OpenAI.,Ilya <extra_id_0> OpenAI. De mede-oprichter was lange tijd het geweten <extra_id_1> Vorig <extra_id_2> lijnrecht tegenover topman Sam Altman. Sutskevers afscheid overschaduwt alle opwinding over de nieuwe superchatbot van OpenAI.,Ilya Sutskevicius van OpenAI. De mede-oprichter was lange tijd het geweten van OpenAI. Vorig jaar stond hij lijnrecht tegenover topman Sam Altman. Sutskevers afscheid overschaduwt alle opwinding over de nieuwe superchatbot van OpenAI.,"['Sutskever vertrekt bij', 'van het AI-bedrijf.', 'jaar stond hij']","['Sutskevicius van', 'van OpenAI.', 'jaar stond hij']",9,25,1,"[0.6363636363636364, 0.631578947368421, 0.0]",0.42
seq27-0,large,"Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land om trots op te zijn. En zo gaat het nog een beetje door, totdat er onverwacht een lange zin volgt.","Het <extra_id_0> kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land om trots op te zijn. En zo gaat het <extra_id_1> door, totdat er onverwacht <extra_id_2> volgt.","Het eerste kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land om trots op te zijn. En zo gaat het verhaal door, totdat er onverwacht een einde volgt.","['hoofdlijnenakkoord van het', 'nog een beetje', 'een lange zin']","['eerste', 'verhaal', 'een einde']",9,25,1,"[0.8846153846153846, 0.9285714285714286, 0.5384615384615384]",0.78
seq28-0,large,"Stoelen, banken, pallets, fietsen  de barricades die zijn opgeworpen door de demonstranten die het universiteitsgebouw in de Amsterdamse binnenstad hebben bezet, blijken weinig partij voor de ME.","Stoelen, banken, pallets, fietsen de barricades die zijn opgeworpen door de demonstranten die <extra_id_0> Amsterdamse binnenstad hebben bezet, blijken weinig partij <extra_id_1>","Stoelen, banken, pallets, fietsen de barricades die zijn opgeworpen door de demonstranten die de Amsterdamse binnenstad hebben bezet, blijken weinig partij te hebben.","['het universiteitsgebouw in de', 'voor de ME.']","['de', 'hebben.']",7,25,1,"[0.9310344827586207, 0.8181818181818182]",0.87
seq29-0,large,"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur.","Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort <extra_id_0> bij <extra_id_1> kleur.","Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soortelijk, kleur bij kleur.","['bij soort', 'sok', 'sok', 'kleur bij']","['', 'soortelijk, kleur bij']",6,25,1,"[1.0, 0.8571428571428571]",0.93
seq30-0,large,In 2015 was het onmogelijk dat Barack Obama de hand van William Ruto zou schudden.,In 2015 was het <extra_id_0> de hand van William Ruto zou schudden.,In 2015 was het niet bekend of de koning de hand van William Ruto zou schudden.,['onmogelijk dat Barack Obama'],['niet bekend of de koning'],4,25,1,[0.8888888888888888],0.89
seq31-0,large,"Nederlanders douchen steeds meer, liefst twee keer per dag, met warm water en veel sop. Volgens dermatologen is dat echt te veel voor onze huid.","Nederlanders douchen steeds meer, liefst <extra_id_0> dag, met warm water en <extra_id_1> dermatologen is dat echt te veel voor onze huid.","Nederlanders douchen steeds meer, liefst elke dag, met warm water en shampoo. Volgens dermatologen is dat echt te veel voor onze huid.","['twee keer per', 'veel sop. Volgens']","['elke', 'shampoo. Volgens']",6,25,1,"[0.7692307692307693, 0.4117647058823529]",0.59
